charging_id,bus_id,distance,region_ID
40671,459,0.35623507195628445,UKD62
40672,459,0.35623507195628445,UKD62
40673,459,0.35623507195628445,UKD62
40766,459,0.030688331363094557,UKD62
40890,459,0.5969059092127831,UKD62
41210,459,0.15226362227225432,UKD62
41692,459,0.23658431463598675,UKD62
41734,459,0.3577789480542583,UKD62
43235,459,0.2763049496148691,UKD62
43308,459,0.3557399376948777,UKD62
44294,459,0.3616909230088809,UKD62
46032,459,0.1274297744211219,UKD62
46033,459,0.1274297744211219,UKD62
2,271,0.23224903621094034,UKH14
201,271,0.37586084302169803,UKH14
202,271,0.37586084302169803,UKH14
203,271,0.37586084302169803,UKH14
204,271,0.37586084302169803,UKH14
205,271,0.37586084302169803,UKH14
206,271,0.37586084302169803,UKH14
339,378,0.13638757244448863,UKH14
794,378,0.25811974285242845,UKH14
795,378,0.25811974285242845,UKH14
796,378,0.25811974285242845,UKH14
1044,378,0.02881450810999212,UKH14
1045,378,0.02881450810999212,UKH14
1046,378,0.02881450810999212,UKH14
1047,378,0.02881450810999212,UKH14
1140,271,0.7051225871392296,UKH14
1141,271,0.7051225871392296,UKH14
1410,272,0.0571359371963569,UKH14
1416,272,0.1439404111178927,UKH14
1417,272,0.1439404111178927,UKH14
1418,272,0.1439404111178927,UKH14
1419,272,0.1439404111178927,UKH14
1420,272,0.1439404111178927,UKH14
1421,272,0.1439404111178927,UKH14
1422,272,0.1439404111178927,UKH14
1423,272,0.1439404111178927,UKH14
1809,272,0.1475119590021632,UKH14
1810,272,0.27816250394972875,UKH14
1857,272,0.15012455254840468,UKH14
1858,272,0.28983881336648704,UKH14
1859,272,0.3013906857904217,UKH14
1860,378,0.29138998738739635,UKH14
1861,378,0.3204486974996516,UKH14
2999,378,0.27612750649075496,UKH14
3000,378,0.27612750649075496,UKH14
3108,271,0.6707318151145369,UKH14
3109,378,0.17463371341400663,UKH14
3112,272,0.3046337108323369,UKH14
3113,272,0.3046337108323369,UKH14
3114,272,0.3046337108323369,UKH14
3115,272,0.3046337108323369,UKH14
3116,378,0.14214714508003065,UKH14
3117,378,0.14214714508003065,UKH14
3119,378,0.14013701442803006,UKH14
3120,378,0.14013701442803006,UKH14
3121,378,0.18014234545770563,UKH14
3122,378,0.18014234545770563,UKH14
3125,271,0.5698170148256736,UKH14
3126,271,0.5698170148256736,UKH14
3127,271,0.5698170148256736,UKH14
3128,271,0.5698170148256736,UKH14
3139,271,0.4824193095256884,UKH14
3140,271,0.4824193095256884,UKH14
3141,272,0.32155284620024654,UKH14
3142,272,0.32155284620024654,UKH14
3150,271,0.3219630185692769,UKH14
3151,271,0.3219630185692769,UKH14
3152,271,0.3219630185692769,UKH14
3153,271,0.3219630185692769,UKH14
3160,272,0.22004701009665917,UKH14
3161,272,0.22004701009665917,UKH14
3162,272,0.19939218329332847,UKH14
3163,378,0.11613139725157413,UKH14
3164,378,0.11613139725157413,UKH14
3165,271,0.4708130882221116,UKH14
3166,271,0.4708130882221116,UKH14
3167,271,0.4708130882221116,UKH14
3168,271,0.4708130882221116,UKH14
3169,271,0.41275088003497046,UKH14
3170,271,0.41275088003497046,UKH14
3171,271,0.41275088003497046,UKH14
3172,271,0.41275088003497046,UKH14
3177,271,0.22170183869837914,UKH14
3178,271,0.22170183869837914,UKH14
3179,271,0.22170183869837914,UKH14
3180,271,0.22170183869837914,UKH14
3181,271,0.2253574809205204,UKH14
3182,271,0.2253574809205204,UKH14
3198,378,0.11453731088079024,UKH14
3199,378,0.11453731088079024,UKH14
3210,272,0.13595727401826807,UKH14
3211,272,0.13595727401826807,UKH14
3212,272,0.13595727401826807,UKH14
3213,272,0.13595727401826807,UKH14
3214,272,0.13595727401826807,UKH14
3215,272,0.13595727401826807,UKH14
3216,272,0.13498751594306402,UKH14
3217,272,0.13498751594306402,UKH14
3218,272,0.13498751594306402,UKH14
3219,272,0.13498751594306402,UKH14
3220,272,0.13498751594306402,UKH14
3221,272,0.13498751594306402,UKH14
3222,272,0.13129592309542393,UKH14
3223,272,0.13129592309542393,UKH14
3224,272,0.13129592309542393,UKH14
3225,272,0.13129592309542393,UKH14
3226,272,0.13129592309542393,UKH14
3227,272,0.13129592309542393,UKH14
3228,272,0.12969241445620272,UKH14
3229,272,0.12969241445620272,UKH14
3230,272,0.12969241445620272,UKH14
3231,272,0.12969241445620272,UKH14
3239,271,0.2641106421949758,UKH14
3240,271,0.2641106421949758,UKH14
3249,272,0.05300348692754449,UKH14
3250,272,0.05068473950291619,UKH14
3251,272,0.05068473950291619,UKH14
3252,272,0.05068473950291619,UKH14
3253,272,0.05068473950291619,UKH14
3254,272,0.05068473950291619,UKH14
3255,272,0.05068473950291619,UKH14
3256,272,0.05068473950291619,UKH14
3257,272,0.05068473950291619,UKH14
3258,272,0.05068473950291619,UKH14
3259,272,0.05068473950291619,UKH14
3260,272,0.05068473950291619,UKH14
3261,272,0.05068473950291619,UKH14
3267,272,0.0581632811776324,UKH14
3268,272,0.0581632811776324,UKH14
3269,272,0.0581632811776324,UKH14
3270,271,0.283107775417495,UKH14
3271,271,0.283107775417495,UKH14
3272,271,0.283107775417495,UKH14
3273,271,0.283107775417495,UKH14
3274,272,0.06853766097904418,UKH14
3275,272,0.06853766097904418,UKH14
3276,272,0.08321426118447632,UKH14
3277,272,0.08321426118447632,UKH14
3278,272,0.08321426118447632,UKH14
3279,272,0.08321426118447632,UKH14
3286,272,0.1462025790618902,UKH14
3287,272,0.1462025790618902,UKH14
3288,272,0.16671438715764245,UKH14
3289,272,0.16671438715764245,UKH14
3304,271,0.23849286788590296,UKH14
3305,271,0.23849286788590296,UKH14
3311,271,0.11609878628927385,UKH14
3312,271,0.11609878628927385,UKH14
5352,378,0.1392044647900221,UKH14
5557,271,0.7196304407963648,UKH14
5558,271,0.7196304407963648,UKH14
5559,271,0.7196304407963648,UKH14
5600,272,0.060827486919717344,UKH14
5954,271,0.3411074365901771,UKH14
6077,272,0.1948522349768786,UKH14
6094,272,0.0845752044311939,UKH14
6095,272,0.0845752044311939,UKH14
6096,272,0.0845752044311939,UKH14
6097,272,0.0845752044311939,UKH14
6098,272,0.0845752044311939,UKH14
6099,272,0.0845752044311939,UKH14
6100,272,0.0845752044311939,UKH14
6575,271,0.06781787251334952,UKH14
6576,271,0.06781787251334952,UKH14
6577,271,0.06781787251334952,UKH14
6578,271,0.06787821143540226,UKH14
6579,271,0.06787821143540226,UKH14
6580,271,0.06787821143540226,UKH14
7102,272,0.10366096984449377,UKH14
7147,272,0.08648759306728064,UKH14
7604,272,0.09867297701922044,UKH14
7605,272,0.09141959484623047,UKH14
7612,272,0.10455706377722712,UKH14
7955,378,0.11887505444661928,UKH14
7956,378,0.11887505444661928,UKH14
7957,378,0.11887505444661928,UKH14
7958,378,0.11887505444661928,UKH14
7959,272,0.08572138407146845,UKH14
7960,272,0.08572138407146845,UKH14
8675,272,0.144274124698352,UKH14
8676,272,0.144274124698352,UKH14
8677,272,0.144274124698352,UKH14
8678,272,0.144274124698352,UKH14
