bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/146225999-220,220,f,Substation,f,way/146225999,8.120766774237813,47.18545377237989,CH,POINT (8.120766774237813 47.185453772379894)
way/146360237-225,225,f,Substation,f,way/146360237,0.5565826244013675,48.74285801243215,FR,POINT (0.5565826244013675 48.74285801243215)
way/146360239-225,225,f,Substation,f,way/146360239,-2.41712075997332,47.90666021127721,FR,POINT (-2.41712075997332 47.90666021127721)
way/146360243-225,225,f,Substation,f,way/146360243,-0.7930647520277406,48.05126019307843,FR,POINT (-0.7930647520277406 48.05126019307843)
way/146360244-225,225,f,Substation,f,way/146360244,-3.3117163862638344,47.825184928462136,FR,POINT (-3.3117163862638344 47.825184928462136)
way/146366949-225,225,f,Substation,f,way/146366949,-0.8604627807033001,45.96706691362387,FR,POINT (-0.8604627807033001 45.96706691362387)
way/146402374-225,225,f,Substation,f,way/146402374,7.724401016559727,48.79920489203791,FR,POINT (7.724401016559727 48.799204892037906)
way/146402376-225,225,f,Substation,f,way/146402376,-0.4470345940387734,42.93162960949992,FR,POINT (-0.4470345940387734 42.93162960949992)
way/146449309-225,225,f,Substation,f,way/146449309,6.712098438443547,45.21465086220046,FR,POINT (6.712098438443547 45.21465086220046)
way/146449309-400,400,f,Substation,f,way/146449309,6.712356523074227,45.214850255998286,FR,POINT (6.712356523074227 45.214850255998286)
way/146449311-225,225,f,Substation,f,way/146449311,0.3759746915748547,48.31674916247364,FR,POINT (0.3759746915748547 48.31674916247364)
way/146449312-225,225,f,Substation,f,way/146449312,7.226518616082172,47.89933615638571,FR,POINT (7.226518616082172 47.89933615638571)
way/146449314-225,225,f,Substation,f,way/146449314,7.260267892917847,47.59685277897308,FR,POINT (7.260267892917847 47.59685277897308)
way/146449674-225,225,f,Substation,f,way/146449674,-0.4346429068969894,43.31513126201008,FR,POINT (-0.4346429068969894 43.31513126201008)
way/146531966-220,220,f,Substation,f,way/146531966,18.511635428716783,48.66605574259497,SK,POINT (18.511635428716783 48.66605574259497)
way/146531966-400,400,f,Substation,f,way/146531966,18.51195423148769,48.66622311404948,SK,POINT (18.51195423148769 48.66622311404948)
way/146534501-225,225,f,Substation,f,way/146534501,3.326703842008389,49.6539424397059,FR,POINT (3.326703842008389 49.6539424397059)
way/146534502-225,225,f,Substation,f,way/146534502,5.69629905442915,45.728330465316645,FR,POINT (5.69629905442915 45.728330465316645)
way/146534504-225,225,f,Substation,f,way/146534504,3.4065254025675697,49.02365820327548,FR,POINT (3.4065254025675697 49.02365820327548)
way/146534506-225,225,f,Substation,f,way/146534506,5.9214136886428905,44.21254498230868,FR,POINT (5.9214136886428905 44.21254498230868)
way/146534507-225,225,f,Substation,f,way/146534507,3.693894197618474,49.16706248770983,FR,POINT (3.6938941976184734 49.16706248770983)
way/146590044-225,225,f,Substation,f,way/146590044,1.7974344699801197,42.588392093109874,FR,POINT (1.7974344699801197 42.588392093109874)
way/146590045-225,225,f,Substation,f,way/146590045,7.187849358220757,43.7187556791173,FR,POINT (7.187849358220757 43.7187556791173)
way/146590047-225,225,f,Substation,f,way/146590047,4.767822620515568,49.73672563124412,FR,POINT (4.767822620515568 49.73672563124412)
way/146590048-225,225,f,Substation,f,way/146590048,6.003060847065154,44.07428046625688,FR,POINT (6.003060847065154 44.07428046625688)
way/146695955-225,225,f,Substation,f,way/146695955,-4.193819113332604,48.4438878496513,FR,POINT (-4.193819113332604 48.443887849651304)
way/146695955-400,400,f,Substation,f,way/146695955,-4.193590431437424,48.44411120285312,FR,POINT (-4.193590431437424 48.444111202853115)
way/146744609-225,225,f,Substation,f,way/146744609,2.377313837770436,49.18299275372054,FR,POINT (2.3773138377704357 49.18299275372054)
way/146791061-380,380,f,Substation,f,way/146791061,16.726670419347652,41.07571115250006,IT,POINT (16.726670419347652 41.07571115250006)
way/146791215-380,380,f,Substation,f,way/146791215,16.734446062436042,41.0938859154728,IT,POINT (16.734446062436042 41.0938859154728)
way/146809673-380,380,f,Substation,f,way/146809673,4.092625648952264,51.95808354355212,NL,POINT (4.092625648952264 51.95808354355212)
way/146901292-380,380,f,Substation,f,way/146901292,4.265741298531044,51.8393971384419,NL,POINT (4.265741298531044 51.8393971384419)
way/147056882-400,400,f,Substation,f,way/147056882,6.112514483750683,48.61077326774043,FR,POINT (6.112514483750683 48.61077326774043)
way/147132682-225,225,f,Substation,f,way/147132682,6.375772085616276,45.270894316410654,FR,POINT (6.375772085616276 45.270894316410654)
way/147132685-400,400,f,Substation,f,way/147132685,6.509892089874879,45.49639896161708,FR,POINT (6.509892089874879 45.49639896161708)
way/147132690-225,225,f,Substation,f,way/147132690,6.583255535557803,45.20531450657276,FR,POINT (6.583255535557803 45.205314506572755)
way/147132690-400,400,f,Substation,f,way/147132690,6.583513118329913,45.20551421431456,FR,POINT (6.583513118329913 45.205514214314555)
way/147132693-225,225,f,Substation,f,way/147132693,6.476512555567758,45.21003134682998,FR,POINT (6.476512555567758 45.21003134682998)
way/147132694-400,400,f,Substation,f,way/147132694,6.050714706414122,45.145495860947605,FR,POINT (6.050714706414122 45.145495860947605)
way/147174217-225,225,f,Substation,f,way/147174217,4.559593973766943,47.852215309724535,FR,POINT (4.559593973766943 47.852215309724535)
way/147174230-225,225,f,Substation,f,way/147174230,2.227691457089583,44.54078869168626,FR,POINT (2.227691457089583 44.54078869168626)
way/147174234-225,225,f,Substation,f,way/147174234,-2.4543519718657385,48.506726646487145,FR,POINT (-2.4543519718657385 48.506726646487145)
way/147174236-225,225,f,Substation,f,way/147174236,2.583532584414242,44.661907493276026,FR,POINT (2.583532584414242 44.661907493276026)
way/147174239-225,225,f,Substation,f,way/147174239,4.991801347598155,43.415164187267685,FR,POINT (4.991801347598155 43.415164187267685)
way/147174244-225,225,f,Substation,f,way/147174244,-3.40298533983896,48.72434479871564,FR,POINT (-3.40298533983896 48.72434479871564)
way/147174246-225,225,f,Substation,f,way/147174246,5.071097048448715,43.52752293527669,FR,POINT (5.071097048448715 43.52752293527669)
way/147174250-225,225,f,Substation,f,way/147174250,-0.632931218688154,47.46260021043536,FR,POINT (-0.632931218688154 47.462600210435355)
way/147174253-225,225,f,Substation,f,way/147174253,6.157583865403817,43.78899202106493,FR,POINT (6.157583865403817 43.78899202106493)
way/147174254-225,225,f,Substation,f,way/147174254,5.205110836522479,43.71567051808616,FR,POINT (5.205110836522479 43.71567051808616)
way/147187631-225,225,f,Substation,f,way/147187631,0.8159227762965325,49.0330824912539,FR,POINT (0.8159227762965325 49.0330824912539)
way/147187633-225,225,f,Substation,f,way/147187633,0.88271622207279,49.28145387965142,FR,POINT (0.88271622207279 49.28145387965142)
way/147394004-225,225,f,Substation,f,way/147394004,-0.5458377595095557,44.88230498732831,FR,POINT (-0.5458377595095557 44.88230498732831)
way/147394005-225,225,f,Substation,f,way/147394005,4.34339842647009,44.31476673783448,FR,POINT (4.34339842647009 44.314766737834475)
way/147394006-225,225,f,Substation,f,way/147394006,-1.7538371537716746,48.1283190369292,FR,POINT (-1.7538371537716746 48.1283190369292)
way/147394007-225,225,f,Substation,f,way/147394007,5.857844012668164,44.83369858888816,FR,POINT (5.857844012668164 44.833698588888154)
way/147394008-225,225,f,Substation,f,way/147394008,3.8710552245648255,49.07579855182688,FR,POINT (3.8710552245648264 49.07579855182688)
way/147394009-225,225,f,Substation,f,way/147394009,-4.236723130814669,48.46042298990197,FR,POINT (-4.236723130814669 48.46042298990197)
way/147394010-225,225,f,Substation,f,way/147394010,5.908594335924008,44.81631394904844,FR,POINT (5.908594335924008 44.816313949048435)
way/147394011-225,225,f,Substation,f,way/147394011,4.614400455537373,48.71932924359544,FR,POINT (4.614400455537373 48.71932924359544)
way/147394012-225,225,f,Substation,f,way/147394012,3.9859926048301615,44.47894771781168,FR,POINT (3.9859926048301615 44.47894771781168)
way/147394013-225,225,f,Substation,f,way/147394013,-3.8719017276564873,48.52641023670167,FR,POINT (-3.8719017276564873 48.526410236701665)
way/147394014-225,225,f,Substation,f,way/147394014,6.069568872060102,45.00305170828988,FR,POINT (6.069568872060102 45.00305170828988)
way/147394015-225,225,f,Substation,f,way/147394015,4.897163775192455,48.07861610683348,FR,POINT (4.897163775192455 48.07861610683348)
way/147394016-225,225,f,Substation,f,way/147394016,-1.2354337399926696,47.07676262626643,FR,POINT (-1.2354337399926696 47.07676262626643)
way/147394017-225,225,f,Substation,f,way/147394017,4.340602376730559,48.994748606735726,FR,POINT (4.340602376730559 48.994748606735726)
way/147394018-225,225,f,Substation,f,way/147394018,2.7162997057522924,47.99402813271295,FR,POINT (2.7162997057522924 47.99402813271295)
way/147398275-225,225,f,Substation,f,way/147398275,3.929383371907084,50.2637389630061,FR,POINT (3.9293833719070843 50.2637389630061)
way/147398276-225,225,f,Substation,f,way/147398276,6.011474145338386,49.212969688068334,FR,POINT (6.011474145338386 49.212969688068334)
way/147398277-225,225,f,Substation,f,way/147398277,3.1466239347419886,50.742309907821486,FR,POINT (3.1466239347419886 50.742309907821486)
way/147398278-225,225,f,Substation,f,way/147398278,5.200232286266971,49.50971172844894,FR,POINT (5.200232286266971 49.50971172844894)
way/147398279-225,225,f,Substation,f,way/147398279,6.022081274081926,48.95083450648367,FR,POINT (6.022081274081926 48.95083450648367)
way/147398280-225,225,f,Substation,f,way/147398280,5.613811199610622,48.70910858873268,FR,POINT (5.613811199610622 48.709108588732676)
way/147466201-220,220,f,Substation,f,way/147466201,10.986040091888936,46.06726849773145,IT,POINT (10.986040091888935 46.06726849773145)
way/147475796-275,275,f,Substation,f,way/147475796,-1.3863354024414445,53.41217786770022,GB,POINT (-1.3863354024414443 53.41217786770022)
way/147521567-220,220,f,Substation,f,way/147521567,8.588451910796032,49.815536510476775,DE,POINT (8.588451910796032 49.815536510476775)
way/147521567-380,380,f,Substation,f,way/147521567,8.588740987090649,49.81573088279795,DE,POINT (8.588740987090649 49.81573088279795)
way/147525695-220,220,f,Substation,f,way/147525695,-6.147666672058022,52.81517232542352,IE,POINT (-6.147666672058022 52.81517232542352)
way/147557680-220,220,f,Substation,f,way/147557680,7.6158921048685695,47.23246302223221,CH,POINT (7.6158921048685695 47.23246302223221)
way/147559314-220,220,f,Substation,f,way/147559314,-6.421309484966882,42.54313304433966,ES,POINT (-6.421309484966882 42.54313304433966)
way/147580954-225,225,f,Substation,f,way/147580954,6.478891670042936,46.3303251512228,FR,POINT (6.478891670042936 46.3303251512228)
way/147580956-225,225,f,Substation,f,way/147580956,1.040232261388394,49.31650167942878,FR,POINT (1.0402322613883939 49.31650167942878)
way/147580961-225,225,f,Substation,f,way/147580961,6.097930239016264,46.04071689275912,FR,POINT (6.097930239016264 46.040716892759114)
way/147580963-225,225,f,Substation,f,way/147580963,2.846344347776112,50.50919213130644,FR,POINT (2.846344347776112 50.50919213130644)
way/147580965-225,225,f,Substation,f,way/147580965,1.6397663091783206,50.69662560234863,FR,POINT (1.6397663091783206 50.69662560234863)
way/147580968-225,225,f,Substation,f,way/147580968,6.488349670902964,45.51583439147016,FR,POINT (6.488349670902964 45.51583439147016)
way/147580973-225,225,f,Substation,f,way/147580973,2.504419720090772,50.619004096584405,FR,POINT (2.504419720090772 50.619004096584405)
way/147580976-225,225,f,Substation,f,way/147580976,6.924595995062093,45.5042684868416,FR,POINT (6.924595995062093 45.5042684868416)
way/147580978-225,225,f,Substation,f,way/147580978,2.1005672703735923,49.3920180486127,FR,POINT (2.1005672703735923 49.3920180486127)
way/147580984-225,225,f,Substation,f,way/147580984,3.8637889513993606,50.22939578995123,FR,POINT (3.8637889513993606 50.22939578995123)
way/147580985-225,225,f,Substation,f,way/147580985,6.560758129932607,46.07982414851915,FR,POINT (6.560758129932607 46.07982414851915)
way/147580990-225,225,f,Substation,f,way/147580990,0.7289003109557711,47.91788588937941,FR,POINT (0.7289003109557711 47.91788588937941)
way/147580994-225,225,f,Substation,f,way/147580994,5.841917287583726,45.88737588277382,FR,POINT (5.841917287583726 45.88737588277382)
way/147580996-225,225,f,Substation,f,way/147580996,1.72177306507183,50.4556895536309,FR,POINT (1.7217730650718301 50.455689553630904)
way/147580998-225,225,f,Substation,f,way/147580998,2.451535737779025,49.48287994979489,FR,POINT (2.451535737779025 49.48287994979489)
way/147581003-225,225,f,Substation,f,way/147581003,0.8223436603587035,49.45961815531162,FR,POINT (0.8223436603587035 49.459618155311624)
way/147581004-225,225,f,Substation,f,way/147581004,-0.0436746099982727,48.75827858680626,FR,POINT (-0.0436746099982728 48.75827858680626)
way/147581012-225,225,f,Substation,f,way/147581012,-0.4292754008800549,42.98437372987809,FR,POINT (-0.429275400880055 42.98437372987809)
way/147581013-225,225,f,Substation,f,way/147581013,2.2284010583765164,50.74466646700852,FR,POINT (2.2284010583765164 50.74466646700852)
way/147714395-220,220,f,Substation,f,way/147714395,8.652438985225096,47.46661019974134,CH,POINT (8.652438985225096 47.46661019974134)
way/147714395-380,380,f,Substation,f,way/147714395,8.652715161539156,47.466804569578045,CH,POINT (8.652715161539156 47.466804569578045)
way/147878692-380,380,f,Substation,f,way/147878692,9.177560866166212,49.03790855469687,DE,POINT (9.177560866166212 49.03790855469687)
way/148015471-220,220,f,Substation,f,way/148015471,8.555228674399679,47.4227933736519,CH,POINT (8.555228674399679 47.4227933736519)
way/148059532-225,225,f,Substation,f,way/148059532,1.5248584789417376,50.006476853619866,FR,POINT (1.5248584789417376 50.006476853619866)
way/148059534-225,225,f,Substation,f,way/148059534,5.022880452867509,43.921518658642455,FR,POINT (5.022880452867509 43.921518658642455)
way/148059535-225,225,f,Substation,f,way/148059535,2.800427854985344,49.69417817544975,FR,POINT (2.800427854985344 49.69417817544975)
way/148059536-225,225,f,Substation,f,way/148059536,6.112555861186382,43.435884561475504,FR,POINT (6.112555861186382 43.435884561475504)
way/148059537-225,225,f,Substation,f,way/148059537,4.735280285777749,44.303455574881376,FR,POINT (4.735280285777749 44.303455574881376)
way/148060965-400,400,f,Substation,f,way/148060965,22.615563861037216,51.29810935919406,PL,POINT (22.615563861037216 51.29810935919406)
way/148197330-220,220,f,Substation,f,way/148197330,16.59011243377763,51.876261929891605,PL,POINT (16.59011243377763 51.876261929891605)
way/148211527-380,380,f,Substation,f,way/148211527,11.47068588920338,50.93012903480283,DE,POINT (11.47068588920338 50.93012903480283)
way/148266260-275,275,f,Substation,f,way/148266260,-5.878190233467743,54.56248157489744,GB,POINT (-5.878190233467743 54.56248157489744)
way/148347794-220,220,f,Substation,f,way/148347794,2.5493920935260257,39.58428958900909,ES,POINT (2.5493920935260257 39.58428958900909)
way/148380950-220,220,f,Substation,f,way/148380950,-1.8114807217864268,43.33797235847691,ES,POINT (-1.8114807217864268 43.33797235847691)
way/148382435,500,t,Substation,f,way/148382435,-4.9807507247075335,55.069699109091,GB,POINT (-4.9807507247075335 55.069699109091)
way/148382435-275,275,f,Substation,f,way/148382435,-4.980622976239217,55.06981172261623,GB,POINT (-4.980622976239217 55.06981172261623)
way/148446247-380,380,f,Substation,f,way/148446247,9.774001814818105,50.52880458510048,DE,POINT (9.774001814818105 50.52880458510048)
way/148478396-400,400,f,Substation,f,way/148478396,24.15010548713498,42.70435643320213,BG,POINT (24.15010548713498 42.70435643320213)
way/148564021-225,225,f,Substation,f,way/148564021,6.059826551290671,44.44718139042649,FR,POINT (6.059826551290671 44.44718139042649)
way/148566248-330,330,f,Substation,f,way/148566248,33.48340290677318,47.825888831612254,UA,POINT (33.48340290677318 47.825888831612254)
way/148673138-225,225,f,Substation,f,way/148673138,6.559728102110056,44.79108219159576,FR,POINT (6.559728102110056 44.791082191595756)
way/148969091-380,380,f,Substation,f,way/148969091,10.966107470533087,44.61319577873429,IT,POINT (10.966107470533087 44.61319577873429)
way/149188707-220,220,f,Substation,f,way/149188707,11.78971736915648,45.67343304952748,IT,POINT (11.78971736915648 45.673433049527475)
way/149256409-380,380,f,Substation,f,way/149256409,10.991452515304426,50.573446654724535,DE,POINT (10.991452515304426 50.573446654724535)
way/149306820-220,220,f,Substation,f,way/149306820,12.675034246371276,50.16059418174447,CZ,POINT (12.675034246371276 50.16059418174447)
way/149306820-400,400,f,Substation,f,way/149306820,12.67534162550341,50.16077780849187,CZ,POINT (12.67534162550341 50.16077780849187)
way/149672244-400,400,f,Substation,f,way/149672244,21.882580020558223,39.55801767016801,GR,POINT (21.882580020558223 39.55801767016801)
way/149965733-220,220,f,Substation,f,way/149965733,26.071330290894803,64.84378582332207,FI,POINT (26.071330290894803 64.84378582332207)
way/149965733-400,400,f,Substation,f,way/149965733,26.071873106974504,64.84392757240916,FI,POINT (26.071873106974504 64.84392757240916)
way/149965738-220,220,f,Substation,f,way/149965738,26.035474759522693,64.8449552983974,FI,POINT (26.035474759522693 64.8449552983974)
way/149965739-400,400,f,Substation,f,way/149965739,25.73688586317235,64.9170094528015,FI,POINT (25.73688586317235 64.9170094528015)
way/149987048-220,220,f,Substation,f,way/149987048,8.418757122394487,49.63347444077208,DE,POINT (8.418757122394487 49.63347444077208)
way/149987048-380,380,f,Substation,f,way/149987048,8.419044443203846,49.633669252553965,DE,POINT (8.419044443203846 49.633669252553965)
way/149997403-380,380,f,Substation,f,way/149997403,12.232689812338029,44.45351635005554,IT,POINT (12.232689812338029 44.45351635005554)
way/150124101-220,220,f,Substation,f,way/150124101,-7.279885995443109,52.24926565161999,IE,POINT (-7.279885995443109 52.249265651619986)
way/150150391-330,330,f,Substation,f,way/150150391,29.69274534579293,50.49371395272194,UA,POINT (29.692745345792932 50.49371395272194)
way/150150391-750,750,f,Substation,f,way/150150391,29.6931142893578,50.49384588415386,UA,POINT (29.6931142893578 50.49384588415386)
way/150153410-330,330,f,Substation,f,way/150153410,34.57940928338736,48.48167054295751,UA,POINT (34.57940928338736 48.48167054295751)
way/150200540-380,380,f,Substation,f,way/150200540,7.74679253649913,52.28851152127342,DE,POINT (7.74679253649913 52.28851152127342)
way/150209972-400,400,f,Substation,f,way/150209972,21.85124451258381,63.05276684059788,FI,POINT (21.851244512583815 63.052766840597876)
way/150267232-220,220,f,Substation,f,way/150267232,6.967313993989331,51.49083877832332,DE,POINT (6.967313993989331 51.490838778323315)
way/150282502-220,220,f,Substation,f,way/150282502,25.415373262271785,64.12096140253502,FI,POINT (25.415373262271785 64.12096140253502)
way/150329778-225,225,f,Substation,f,way/150329778,5.972758751828162,43.15786415605207,FR,POINT (5.972758751828162 43.15786415605207)
way/150366395-225,225,f,Substation,f,way/150366395,5.602406464006446,43.47814060573437,FR,POINT (5.602406464006446 43.47814060573437)
way/150736517-330,330,f,Substation,f,way/150736517,36.28044262013618,49.96172658363932,UA,POINT (36.28044262013618 49.96172658363932)
way/151061884-400,400,f,Substation,f,way/151061884,-8.322778501608067,41.57737409622317,PT,POINT (-8.322778501608067 41.577374096223174)
way/151070909-220,220,f,Substation,f,way/151070909,11.245321918503016,46.29045265743338,IT,POINT (11.245321918503016 46.290452657433384)
way/151109816-220,220,f,Substation,f,way/151109816,-8.558719468276992,41.25575119178039,PT,POINT (-8.558719468276992 41.25575119178039)
way/151111218-220,220,f,Substation,f,way/151111218,-8.625628305592237,41.172474697287136,PT,POINT (-8.625628305592237 41.172474697287136)
way/151162379-220,220,f,Substation,f,way/151162379,-8.463064996746377,40.59566016294392,PT,POINT (-8.463064996746377 40.59566016294392)
way/151162388-400,400,f,Substation,f,way/151162388,-8.775595851115362,40.123466925451815,PT,POINT (-8.775595851115362 40.123466925451815)
way/151166980-220,220,f,Substation,f,way/151166980,-9.198369176870164,39.079623093578725,PT,POINT (-9.198369176870163 39.079623093578725)
way/151168335-220,220,f,Substation,f,way/151168335,-9.239074907228192,38.77787812754319,PT,POINT (-9.239074907228193 38.77787812754319)
way/151168335-400,400,f,Substation,f,way/151168335,-9.238892739336352,38.778111748354526,PT,POINT (-9.238892739336352 38.778111748354526)
way/151335166-220,220,f,Substation,f,way/151335166,11.063136097095777,46.32509502328221,IT,POINT (11.063136097095777 46.32509502328221)
way/151490968-220,220,f,Substation,f,way/151490968,-6.039506226230152,37.42550091276537,ES,POINT (-6.039506226230152 37.42550091276537)
way/151507370-220,220,f,Substation,f,way/151507370,10.388472256242476,52.15136496261581,DE,POINT (10.388472256242475 52.15136496261581)
way/151818544-400,400,f,Substation,f,way/151818544,22.499572287108272,60.52344525530148,FI,POINT (22.499572287108272 60.52344525530148)
way/151967290-220,220,f,Substation,f,way/151967290,6.474922428806658,49.92250896093144,DE,POINT (6.474922428806658 49.92250896093144)
way/151967290-380,380,f,Substation,f,way/151967290,6.475203515011305,49.92270860430116,DE,POINT (6.475203515011305 49.92270860430116)
way/151967291-220,220,f,Substation,f,way/151967291,6.70214470618502,49.82889489256458,DE,POINT (6.70214470618502 49.828894892564584)
way/151967291-380,380,f,Substation,f,way/151967291,6.7024261941705525,49.82909398091896,DE,POINT (6.7024261941705525 49.829093980918955)
way/152018146-220,220,f,Substation,f,way/152018146,7.235652984225199,49.36929348419744,DE,POINT (7.235652984225199 49.36929348419744)
way/152018146-380,380,f,Substation,f,way/152018146,7.2359340359459345,49.36949127343464,DE,POINT (7.2359340359459345 49.36949127343464)
way/152107815-380,380,f,Substation,f,way/152107815,7.729027558508323,49.482752689877664,DE,POINT (7.729027558508323 49.482752689877664)
way/152120009-225,225,f,Substation,f,way/152120009,0.5767072242893873,46.84478673562914,FR,POINT (0.5767072242893873 46.84478673562914)
way/152182710-330,330,f,Substation,f,way/152182710,30.41032678772488,50.47612418878632,UA,POINT (30.41032678772488 50.476124188786315)
way/152219167-220,220,f,Substation,f,way/152219167,11.43398386299664,50.6527779884686,DE,POINT (11.433983862996639 50.6527779884686)
way/152245073-220,220,f,Substation,f,way/152245073,14.163206843622318,47.82139138273912,AT,POINT (14.163206843622318 47.82139138273912)
way/152261133-220,220,f,Substation,f,way/152261133,8.312513113623043,49.00906119763348,DE,POINT (8.312513113623043 49.00906119763348)
way/152261133-380,380,f,Substation,f,way/152261133,8.312796415198875,49.00925631269772,DE,POINT (8.312796415198875 49.009256312697715)
way/152403632-220,220,f,Substation,f,way/152403632,7.86329862612571,50.76736166899457,DE,POINT (7.86329862612571 50.76736166899457)
way/152403632-380,380,f,Substation,f,way/152403632,7.863590482842043,50.76755783629903,DE,POINT (7.863590482842043 50.76755783629903)
way/152457216-220,220,f,Substation,f,way/152457216,11.056100201266648,46.564927710651446,IT,POINT (11.056100201266647 46.564927710651446)
way/152465478-220,220,f,Substation,f,way/152465478,11.337976465201406,46.47933690999251,IT,POINT (11.337976465201406 46.47933690999251)
way/152481174-220,220,f,Substation,f,way/152481174,21.970854084278024,43.30196923885574,RS,POINT (21.970854084278024 43.30196923885574)
way/152481174-400,400,f,Substation,f,way/152481174,21.97115129786101,43.30212750627423,RS,POINT (21.97115129786101 43.30212750627423)
way/152597636-380,380,f,Substation,f,way/152597636,9.296068629681796,45.74707141425274,IT,POINT (9.296068629681796 45.74707141425274)
way/152778326-225,225,f,Substation,f,way/152778326,-0.8721002166562398,43.836357410859776,FR,POINT (-0.8721002166562398 43.836357410859776)
way/152835217-225,225,f,Substation,f,way/152835217,-0.6564168823955724,46.75113214113018,FR,POINT (-0.6564168823955724 46.75113214113018)
way/152924498-220,220,f,Substation,f,way/152924498,8.352125271696119,49.421129031312944,DE,POINT (8.352125271696119 49.421129031312944)
way/152924498-380,380,f,Substation,f,way/152924498,8.352411089303242,49.4213240228247,DE,POINT (8.352411089303242 49.4213240228247)
way/152924508-220,220,f,Substation,f,way/152924508,8.408276097978817,49.528471878398186,DE,POINT (8.408276097978817 49.528471878398186)
way/152973139-220,220,f,Substation,f,way/152973139,8.547215246318492,49.44011969229501,DE,POINT (8.547215246318492 49.44011969229501)
way/152973139-380,380,f,Substation,f,way/152973139,8.547501950526247,49.440314189037146,DE,POINT (8.547501950526247 49.440314189037146)
way/153232112-400,400,f,Substation,f,way/153232112,-1.931292244073336,39.71598744017541,ES,POINT (-1.9312922440733362 39.71598744017541)
way/153495180-225,225,f,Substation,f,way/153495180,1.384119191501403,48.709558887881286,FR,POINT (1.384119191501403 48.709558887881286)
way/153548074-220,220,f,Substation,f,way/153548074,10.915064467925514,46.62253457114315,IT,POINT (10.915064467925514 46.62253457114315)
way/153548156-220,220,f,Substation,f,way/153548156,10.918530057776236,46.551479442451736,IT,POINT (10.918530057776236 46.551479442451736)
way/153772895-220,220,f,Substation,f,way/153772895,10.708188890587394,46.61129571699695,IT,POINT (10.708188890587394 46.61129571699695)
way/153838553-220,220,f,Substation,f,way/153838553,19.461943417608,50.49680072798847,PL,POINT (19.461943417607998 50.49680072798847)
way/153884024-275,275,f,Substation,f,way/153884024,-3.0617878523398976,53.36583655393773,GB,POINT (-3.0617878523398976 53.36583655393773)
way/154391107-225,225,f,Substation,f,way/154391107,-0.4780716820624056,47.48586093460001,FR,POINT (-0.4780716820624056 47.48586093460001)
way/154510504-400,400,f,Substation,f,way/154510504,16.880479781718687,51.0032522754218,PL,POINT (16.880479781718687 51.0032522754218)
way/154869247-220,220,f,Substation,f,way/154869247,7.433486748781626,50.43651921788728,DE,POINT (7.433486748781626 50.43651921788728)
way/154894455-400,400,f,Substation,f,way/154894455,16.28963851841868,51.39203637090544,PL,POINT (16.28963851841868 51.392036370905444)
way/155158689-380,380,f,Substation,f,way/155158689,12.142167392593263,45.050209030627926,IT,POINT (12.142167392593263 45.050209030627926)
way/155227474-220,220,f,Substation,f,way/155227474,20.969787225737143,47.94279254220266,HU,POINT (20.969787225737146 47.94279254220266)
way/155227474-400,400,f,Substation,f,way/155227474,20.97010941334842,47.94295275904642,HU,POINT (20.97010941334842 47.94295275904642)
way/155590373-380,380,f,Substation,f,way/155590373,15.753360808084487,38.25818645518132,IT,POINT (15.753360808084489 38.25818645518132)
way/155791516-380,380,f,Substation,f,way/155791516,10.905112126769383,45.2977625541443,IT,POINT (10.905112126769385 45.2977625541443)
way/155803703-400,400,f,Substation,f,way/155803703,20.85356933143018,48.12090583348441,HU,POINT (20.85356933143018 48.12090583348441)
way/155861889-330,330,f,Substation,f,way/155861889,30.386987732964396,46.45381910340143,UA,POINT (30.386987732964393 46.45381910340143)
way/155861891-330,330,f,Substation,f,way/155861891,30.657622509792187,46.51200463198739,UA,POINT (30.657622509792187 46.51200463198739)
way/155971668-220,220,f,Substation,f,way/155971668,19.38472577223765,51.24187663156869,PL,POINT (19.38472577223765 51.241876631568694)
way/155976563-220,220,f,Substation,f,way/155976563,12.319923956579071,45.87717052473777,IT,POINT (12.319923956579073 45.87717052473777)
way/155976582-220,220,f,Substation,f,way/155976582,12.329835360302742,46.06902392245031,IT,POINT (12.329835360302742 46.069023922450306)
way/156001963-220,220,f,Substation,f,way/156001963,10.773761602449603,45.45243054529526,IT,POINT (10.773761602449603 45.45243054529526)
way/156001981-220,220,f,Substation,f,way/156001981,10.756810811588412,45.46752252873483,IT,POINT (10.756810811588412 45.46752252873483)
way/156402422-220,220,f,Substation,f,way/156402422,7.319285796325711,49.30481780819802,DE,POINT (7.319285796325711 49.304817808198024)
way/156435509,250,t,Substation,f,way/156435509,-0.2354476169104305,39.64108480222209,ES,POINT (-0.2354476169104305 39.64108480222209)
way/156541987-330,330,f,Substation,f,way/156541987,22.565850040082168,56.67152124989326,LV,POINT (22.565850040082168 56.67152124989326)
way/156673636-380,380,f,Substation,f,way/156673636,9.259455951709056,51.06130584507734,DE,POINT (9.259455951709057 51.06130584507734)
way/156673637-220,220,f,Substation,f,way/156673637,12.045307776819802,50.78163603178655,DE,POINT (12.045307776819802 50.78163603178655)
way/156673637-380,380,f,Substation,f,way/156673637,12.04561679678754,50.78182131293835,DE,POINT (12.04561679678754 50.78182131293835)
way/156676050-220,220,f,Substation,f,way/156676050,8.663785195501678,49.36008425913823,DE,POINT (8.663785195501678 49.36008425913823)
